GEO_ID	NAME	DP03_0001E	DP03_0002E	DP03_0003E	DP03_0004E	DP03_0005E	DP03_0006E	DP03_0007E	DP03_0008E	DP03_0009E	DP03_0010E	DP03_0011E	DP03_0012E	DP03_0013E	DP03_0014E	DP03_0015E	DP03_0016E	DP03_0017E	DP03_0018E	DP03_0019E	DP03_0020E	DP03_0021E	DP03_0022E	DP03_0023E	DP03_0024E	DP03_0025E	DP03_0026E	DP03_0027E	DP03_0028E	DP03_0029E	DP03_0030E	DP03_0031E	DP03_0032E	DP03_0033E	DP03_0034E	DP03_0035E	DP03_0036E	DP03_0037E	DP03_0038E	DP03_0039E	DP03_0040E	DP03_0041E	DP03_0042E	DP03_0043E	DP03_0044E	DP03_0045E	DP03_0046E	DP03_0047E	DP03_0048E	DP03_0049E	DP03_0050E	DP03_0051E	DP03_0052E	DP03_0053E	DP03_0054E	DP03_0055E	DP03_0056E	DP03_0057E	DP03_0058E	DP03_0059E	DP03_0060E	DP03_0061E	DP03_0062E	DP03_0063E	DP03_0064E	DP03_0065E	DP03_0066E	DP03_0067E	DP03_0068E	DP03_0069E	DP03_0070E	DP03_0071E	DP03_0072E	DP03_0073E	DP03_0074E	DP03_0075E	DP03_0076E	DP03_0077E	DP03_0078E	DP03_0079E	DP03_0080E	DP03_0081E	DP03_0082E	DP03_0083E	DP03_0084E	DP03_0085E	DP03_0086E	DP03_0087E	DP03_0088E	DP03_0089E	DP03_0090E	DP03_0091E	DP03_0092E	DP03_0093E	DP03_0094E	DP03_0095E	DP03_0096E	DP03_0097E	DP03_0098E	DP03_0099E	DP03_0100E	DP03_0101E	DP03_0102E	DP03_0103E	DP03_0104E	DP03_0105E	DP03_0106E	DP03_0107E	DP03_0108E	DP03_0109E	DP03_0110E	DP03_0111E	DP03_0112E	DP03_0113E	DP03_0114E	DP03_0115E	DP03_0116E	DP03_0117E	DP03_0118E	DP03_0119E	DP03_0120E	DP03_0121E	DP03_0122E	DP03_0123E	DP03_0124E	DP03_0125E	DP03_0126E	DP03_0127E	DP03_0128E	DP03_0129E	DP03_0130E	DP03_0131E	DP03_0132E	DP03_0133E	DP03_0134E	DP03_0135E	DP03_0136E	DP03_0137E
1400000US36047004900	"Census Tract 49, Kings County, New York"	2204	1438	1438	1371	67	0	766	1438	(X)	1109	690	690	668	263	159	180	152	1363	96	23	967	59	99	119	41.1	1371	1022	39	258	8	44	1371	24	15	8	0	107	45	130	186	418	207	103	83	45	1371	1100	157	114	0	976	56	0	0	34	39	65	120	211	101	350	134706	202424	912	195252	137	28459	122	33763	8	N	19	N	17	491	33	0	0	0	24	7	8	127	48	244	182159	273430	77461	485	100156	123584	92436	92852	109479	2206	2122	1993	292	84	446	0	1611	1418	1354	1320	1290	46	34	64	64	56	8	0	193	143	121	22	50	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005000	"Census Tract 50, Kings County, New York"	1807	1219	1219	1145	74	0	588	1219	(X)	960	576	576	547	191	105	282	203	1145	491	106	470	38	14	26	44.7	1145	747	107	201	44	46	1145	0	58	0	11	115	58	27	133	134	434	41	0	134	1145	836	269	31	9	988	49	4	30	33	72	110	66	212	200	212	131042	167416	734	175384	258	24146	213	48614	40	11975	0	-	28	644	9	4	7	9	17	59	25	151	178	185	156875	207736	73147	344	69250	91931	75234	107738	74821	2260	2195	1838	573	65	502	0	1360	1114	1047	1012	912	115	35	67	67	48	19	0	246	216	201	15	30	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005100	"Census Tract 51, Kings County, New York"	2066	1716	1716	1691	25	0	350	1716	(X)	1079	878	878	866	421	308	247	127	1656	208	35	996	128	112	177	35.3	1691	1237	167	210	18	59	1691	15	18	54	20	103	55	281	164	248	377	240	54	62	1691	1248	166	277	0	1047	8	45	0	34	58	92	149	142	93	426	147188	195743	990	192666	57	16061	47	14577	9	N	0	-	21	695	0	17	0	18	65	71	18	103	59	344	186985	223114	74927	352	96250	128161	86579	99810	95123	2742	2703	2271	507	39	757	0	1898	1634	1609	1578	1460	129	31	25	25	12	13	0	264	256	179	84	8	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005201	"Census Tract 52.01, Kings County, New York"	1505	770	770	744	26	0	735	770	(X)	907	394	394	394	49	39	168	77	728	106	39	473	55	29	26	52	744	469	103	151	21	0	744	0	21	12	0	1	9	53	140	208	193	49	42	16	744	650	94	0	0	1066	173	249	78	36	33	89	50	110	92	156	-	105105	514	178284	475	12171	200	29727	281	7434	52	1946	424	296	9	10	9	0	9	34	4	60	66	95	163281	237399	65396	770	14262	53588	70938	120250	84583	1707	1695	1104	789	12	217	0	760	678	661	649	649	0	12	17	17	0	17	0	82	82	59	32	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005202	"Census Tract 52.02, Kings County, New York"	2175	1384	1384	1351	33	0	791	1384	(X)	1131	699	699	672	133	133	184	122	1327	371	24	768	86	10	68	51.4	1351	682	102	390	77	100	1351	0	44	55	22	179	39	41	244	216	335	21	45	110	1351	973	286	92	0	1324	60	72	66	115	87	219	161	212	156	176	77240	105046	1037	110377	454	18638	302	27131	55	16475	21	N	82	590	0	57	9	65	43	63	38	79	111	125	115125	132297	56871	734	73500	83142	74904	97500	81083	2440	2352	1733	1065	88	326	0	1485	1168	1144	1070	941	157	74	24	24	24	0	0	317	303	173	181	14	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005300	"Census Tract 53, Kings County, New York"	1700	1331	1331	1296	35	0	369	1331	(X)	831	634	634	610	204	140	287	231	1261	191	101	519	201	158	91	35.1	1296	825	156	240	22	53	1296	5	26	48	36	84	35	168	98	247	307	159	45	38	1296	929	194	163	10	914	59	41	47	51	60	81	98	163	129	185	104583	135551	831	132210	117	17949	22	17014	30	10013	13	N	68	473	35	13	32	7	40	22	27	103	77	117	129750	153747	57686	441	81328	105090	60369	86538	65417	2167	2053	1757	517	114	512	17	1482	1299	1264	1193	1132	109	71	35	35	24	11	0	183	157	97	71	26	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005400	"Census Tract 54, Kings County, New York"	2753	1841	1841	1787	54	0	912	1841	(X)	1468	917	917	895	255	171	217	142	1732	247	87	1069	127	26	176	45.5	1787	1258	113	305	22	89	1787	0	26	79	15	141	63	123	276	360	431	113	74	86	1787	1318	301	168	0	1614	75	71	176	72	113	244	266	251	147	199	77569	115613	1236	122585	435	19134	219	80569	85	7880	26	6892	197	749	38	31	85	16	64	57	130	127	44	157	89931	126644	59245	865	72399	100457	65924	79054	77083	3185	3045	2313	1100	140	494	0	2038	1692	1646	1551	1409	159	95	46	30	16	22	16	346	326	151	184	20	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005601	"Census Tract 56.01, Kings County, New York"	2165	1439	1439	1367	72	0	726	1439	(X)	1159	743	743	696	89	62	240	96	1355	383	43	755	90	0	84	53.2	1367	870	119	275	73	30	1367	0	76	43	58	78	25	44	164	290	447	66	30	46	1367	1061	262	44	0	1333	82	21	41	75	116	223	197	345	108	125	85923	105008	959	118428	544	19699	352	26731	38	7276	23	N	56	576	0	0	13	14	48	71	72	219	39	100	113385	133068	56414	757	64025	81646	63451	73333	82500	2447	2318	1731	911	129	329	22	1559	1287	1221	1201	1076	125	20	66	34	19	15	32	272	259	144	135	13	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005602	"Census Tract 56.02, Kings County, New York"	1461	938	938	905	33	0	523	938	(X)	862	533	533	508	117	108	148	104	874	195	39	506	99	18	17	46.6	905	529	59	213	18	86	905	0	3	33	44	51	57	36	95	164	276	74	14	58	905	623	165	117	0	858	29	40	119	48	69	126	89	177	37	124	74167	95295	667	102458	293	20912	103	30884	32	12603	35	1546	37	310	0	0	18	11	30	57	24	87	7	76	111250	127662	48366	548	61875	76986	67955	68977	75819	1687	1560	1156	602	127	284	0	1007	857	824	712	651	68	112	33	33	23	10	0	150	135	85	60	15	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005800	"Census Tract 58, Kings County, New York"	2544	1700	1700	1473	227	0	844	1700	(X)	1325	799	799	720	158	79	161	110	1397	348	37	867	105	11	29	51.3	1473	687	203	299	88	196	1473	0	121	68	0	95	144	62	206	210	387	53	84	43	1473	1096	264	113	0	1403	149	134	68	83	137	211	167	216	86	152	64875	87255	1029	98378	389	19941	115	30953	65	12974	32	1300	153	747	43	34	21	53	91	95	92	133	71	114	85781	112841	42784	656	47375	57344	51820	82639	55850	2827	2709	2119	938	118	329	14	2058	1667	1440	1419	1298	147	21	227	180	111	69	47	391	355	190	181	36	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047005900	"Census Tract 59, Kings County, New York"	1053	777	777	753	24	0	276	777	(X)	484	327	327	320	68	52	74	70	737	100	29	343	82	95	88	36.6	753	455	139	107	27	25	753	8	22	42	25	68	44	63	32	164	174	84	23	4	753	593	68	92	0	561	7	7	66	26	52	132	64	120	57	30	71042	88331	490	93466	132	16379	11	N	41	14576	7	N	82	276	0	0	27	15	22	76	16	58	32	30	74167	101258	41061	285	69250	75813	45375	68000	65625	1211	1108	780	393	103	161	13	913	777	753	681	584	131	72	24	24	17	7	0	136	118	39	79	18	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006000	"Census Tract 60, Kings County, New York"	2529	1834	1834	1800	34	0	695	1834	(X)	1269	823	823	823	262	111	503	333	1763	309	10	1164	244	9	27	46.2	1800	560	516	427	176	121	1800	12	136	43	43	352	35	19	115	91	406	321	157	70	1800	1546	204	50	0	1032	44	43	68	7	73	188	86	302	95	126	100324	125192	842	138674	242	19217	144	39009	0	-	51	8055	144	691	10	27	27	0	35	135	61	216	62	118	110580	147216	40995	341	66350	80267	40786	53109	52500	3148	2668	2095	797	480	851	53	1973	1671	1637	1326	1158	177	311	34	34	34	0	0	302	186	148	38	116	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006200	"Census Tract 62, Kings County, New York"	2092	1348	1348	1337	11	0	744	1348	(X)	1096	660	660	649	241	76	405	285	1337	307	36	867	62	0	65	44.1	1337	839	116	204	65	113	1337	0	56	30	26	174	77	99	157	147	386	62	59	64	1337	985	230	122	0	1128	74	67	68	116	61	150	115	210	68	199	83387	108719	907	116908	272	18858	171	34767	81	11349	60	2203	144	595	9	39	27	35	5	58	75	128	76	143	116792	143756	45837	533	44196	68529	62730	85208	60750	2669	2528	1902	913	141	662	0	1568	1253	1242	1144	1023	135	98	11	11	0	11	0	315	287	149	166	28	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006300	"Census Tract 63, Kings County, New York"	1501	1169	1169	1116	53	0	332	1169	(X)	808	601	601	562	227	170	150	138	1103	77	13	790	119	41	63	41.7	1116	912	35	136	18	15	1116	0	38	20	20	34	5	166	155	309	212	94	52	11	1116	939	127	50	0	874	34	7	35	53	63	45	74	194	87	282	124853	159054	721	175629	181	19239	121	22128	0	-	13	N	21	434	9	0	0	7	36	26	27	60	54	215	196500	206869	74656	440	102917	109617	92500	132647	83958	1866	1773	1664	295	93	377	0	1246	1129	1076	1039	1026	13	37	53	23	23	0	30	117	91	91	12	26	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006400	"Census Tract 64, Kings County, New York"	2604	1527	1527	1426	101	0	1077	1527	(X)	1284	690	690	680	144	46	426	328	1409	334	39	777	80	25	154	47.8	1426	807	149	236	64	170	1426	0	126	29	14	126	137	86	219	111	298	162	90	28	1426	1052	208	166	0	1336	75	48	120	121	112	171	255	246	118	70	76694	86290	1016	86523	577	17432	319	28039	97	11563	43	2837	135	781	7	17	46	18	73	113	175	172	108	52	87708	106088	37955	555	37708	56823	53194	60658	75054	3040	2784	1899	1218	256	658	20	1730	1393	1307	1168	968	226	139	86	31	21	10	55	337	295	165	154	42	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006500	"Census Tract 65, Kings County, New York"	4758	3792	3792	3654	138	0	966	3792	(X)	2472	1892	1892	1841	601	494	745	628	3561	301	43	2161	453	368	235	35.7	3654	3034	158	395	51	16	3654	0	16	111	58	200	42	498	242	1347	488	417	109	126	3654	2814	324	516	0	2467	153	53	90	36	46	152	283	203	652	799	165859	196207	2199	199551	434	18492	328	40184	29	N	0	-	0	1662	62	0	54	0	28	112	132	128	464	682	180735	230573	82467	805	87280	110073	80516	118304	91818	5976	5699	5393	768	277	1366	91	4042	3598	3460	3295	3240	102	165	138	119	107	12	19	444	442	412	30	2	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006600	"Census Tract 66, Kings County, New York"	2964	1985	1985	1855	130	0	979	1985	(X)	1471	825	825	759	250	83	394	241	1768	245	104	1047	156	45	171	47.6	1855	906	187	425	118	219	1855	0	98	57	37	151	205	163	236	286	409	91	64	58	1855	1475	245	135	0	1569	192	30	110	160	136	212	216	237	83	193	70250	92997	1323	99710	339	16362	158	16256	131	9243	61	7411	235	1000	92	9	75	101	60	72	197	161	61	172	88333	111792	40454	569	49476	58147	52968	61058	71638	3542	3245	2240	1245	297	659	0	2434	1933	1803	1603	1409	194	200	130	88	41	47	42	501	446	173	280	55	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006700	"Census Tract 67, Kings County, New York"	2938	2328	2328	2237	91	0	610	2328	(X)	1523	1147	1147	1103	573	515	359	267	2226	162	40	1426	164	147	287	37.8	2237	1739	129	277	39	53	2237	0	103	61	47	182	65	275	248	578	307	201	96	74	2237	1776	147	284	30	1463	27	18	24	34	47	198	88	154	263	610	171477	258556	1347	237844	252	28423	136	40548	18	N	11	N	18	983	11	0	0	9	34	103	57	84	186	499	202344	302489	98333	480	109375	143411	95202	123611	96293	3886	3850	3485	526	36	984	0	2497	2209	2118	2090	2031	64	28	91	91	87	4	0	288	280	224	64	8	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006800	"Census Tract 68, Kings County, New York"	3900	2566	2566	2368	198	0	1334	2566	(X)	1917	1059	1059	905	452	179	534	255	2180	272	122	1395	235	103	53	41.4	2368	987	439	458	254	230	2368	0	231	100	56	302	52	38	172	278	627	269	183	60	2368	1919	251	180	18	1773	115	45	205	81	352	323	224	243	66	119	56768	77323	1477	75482	420	20559	196	28049	173	10613	88	2463	208	1067	85	55	111	29	221	189	52	187	49	89	54653	83486	28032	706	55246	58288	31851	44417	55192	4887	4042	2319	2147	845	1121	53	3215	2406	2208	1686	1347	375	522	198	178	42	136	20	809	559	230	357	250	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047006900	"Census Tract 69, Kings County, New York"	3031	2535	2535	2413	122	0	496	2535	(X)	1665	1350	1350	1272	352	313	227	204	2367	168	18	1498	334	171	178	33.2	2413	2013	94	259	16	31	2413	0	45	63	57	125	0	301	296	610	542	212	104	58	2413	2038	209	166	0	1658	76	0	59	52	17	157	176	239	271	611	154625	184784	1527	181209	277	20897	162	41649	24	N	12	N	42	812	24	0	30	8	7	47	98	105	90	403	194063	220699	85666	846	136458	150008	89449	126333	90865	3590	3518	3196	542	72	588	20	2566	2394	2272	2238	2176	70	34	122	122	122	0	0	172	154	131	36	18	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007000	"Census Tract 70, Kings County, New York"	2192	1330	1330	1301	29	0	862	1330	(X)	1110	665	665	657	97	97	263	177	1280	293	113	774	75	11	14	50.1	1301	642	270	258	65	66	1301	0	24	39	24	59	75	100	137	139	438	96	67	103	1301	932	310	59	0	1051	13	61	70	71	93	188	181	174	105	95	78906	111424	858	112904	355	25352	215	32334	79	6575	38	3453	89	594	0	8	29	25	28	139	71	171	66	57	97241	122660	47041	457	53047	94795	57778	84444	61887	2538	2437	1838	923	101	396	7	1569	1193	1171	1098	1003	117	73	22	15	0	15	7	376	362	175	198	14	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007100	"Census Tract 71, Kings County, New York"	4039	2385	2385	2027	358	0	1654	2385	(X)	2287	1359	1359	1146	172	107	926	582	1914	109	0	1396	227	74	108	41.4	2027	742	487	344	197	257	2027	0	191	138	10	236	128	28	147	216	527	268	47	91	2027	1540	360	120	7	1803	275	60	205	254	187	206	158	174	90	194	40938	92111	1384	90720	538	15524	227	60563	491	12156	274	2068	785	1239	134	25	99	173	123	199	150	146	76	114	58578	98453	33069	564	25000	66014	25718	40096	59583	5050	4741	2287	3140	309	1183	0	3252	2359	2011	1787	1238	770	224	348	348	137	237	0	893	808	137	729	85	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007200	"Census Tract 72, Kings County, New York"	1426	919	919	892	27	0	507	919	(X)	746	471	471	458	168	120	403	230	892	27	53	679	116	4	13	43.7	892	142	274	168	74	234	892	0	61	41	5	166	108	0	26	72	208	123	51	31	892	771	94	27	0	583	0	98	121	59	86	52	114	40	8	5	40574	51635	519	52667	76	13125	25	15968	93	8295	29	2707	234	459	13	86	88	46	47	61	74	39	0	5	33250	48348	16064	124	37000	45894	26414	30798	35667	1900	1653	523	1155	247	585	10	1209	903	876	652	327	325	224	27	27	13	14	0	306	293	61	238	13	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007400	"Census Tract 74, Kings County, New York"	3885	2140	2140	1928	212	0	1745	2140	(X)	2056	864	864	814	487	165	921	445	1898	211	90	1214	222	129	32	44.1	1928	538	687	310	162	231	1928	0	130	161	47	159	46	38	62	215	526	305	176	63	1928	1678	166	84	0	1443	48	107	360	221	37	223	141	173	65	68	33934	66638	1223	64952	378	14419	162	33966	86	7750	101	3633	462	1201	48	135	303	206	20	118	109	182	42	38	30703	60266	18350	242	63409	74594	24117	30220	40536	5239	4222	1490	2940	1017	1550	173	3187	2123	1911	1447	898	582	464	212	156	18	138	56	1064	740	126	614	324	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007500	"Census Tract 75, Kings County, New York"	3959	3120	3120	3069	51	0	839	3120	(X)	2178	1662	1662	1651	590	467	573	557	2941	143	73	1606	422	236	461	33.7	3069	2302	133	443	91	100	3069	0	181	114	35	221	33	301	378	892	689	85	53	87	3069	2475	311	283	0	2081	112	30	34	128	59	228	198	316	198	778	138188	219554	1815	228014	271	22800	192	43014	15	N	18	N	18	1241	10	13	0	65	31	71	159	149	108	635	203021	282802	91496	840	90263	104581	92885	108750	109750	4969	4755	4411	772	214	1170	0	3268	2986	2935	2765	2612	153	170	51	51	40	11	0	282	265	239	58	17	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007600	"Census Tract 76, Kings County, New York"	4120	2559	2559	2385	174	0	1561	2559	(X)	2136	997	997	926	551	353	586	225	2368	141	75	1550	500	48	54	42.1	2385	588	760	333	418	286	2385	0	441	66	39	327	87	77	68	232	475	452	101	20	2385	2080	158	147	0	1401	90	112	150	179	275	170	133	111	18	163	42950	76880	1157	81492	385	16824	184	19881	148	8093	46	5057	431	960	9	58	110	191	223	126	48	70	17	108	39201	66866	21441	441	-	55511	26769	31575	35787	5151	3861	1553	2576	1290	1317	59	3174	2378	2260	1259	830	492	1001	118	75	0	75	43	796	609	161	462	187	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007700	"Census Tract 77, Kings County, New York"	3856	3055	3055	2912	143	0	801	3055	(X)	2092	1518	1518	1406	556	311	766	677	2875	207	0	2112	173	129	254	37.1	2912	2151	215	493	18	35	2912	0	18	131	0	284	0	485	133	841	519	319	127	55	2912	2483	218	211	0	2232	211	32	59	167	114	136	85	266	462	700	151307	190096	1912	194352	352	16776	180	35324	85	8825	37	N	296	1368	29	0	25	123	105	10	32	163	305	576	156168	237075	81715	864	69219	114604	85664	119882	91020	5159	5017	4282	996	142	1428	28	3162	2882	2739	2629	2609	36	110	143	143	123	51	0	280	276	213	78	4	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047007800	"Census Tract 78, Kings County, New York"	3885	2513	2513	2386	127	0	1372	2513	(X)	1953	1031	1031	946	494	269	876	546	2362	301	78	1409	437	108	29	40.1	2386	516	755	452	253	410	2386	0	226	216	44	380	99	51	164	296	327	405	163	15	2386	2231	78	68	9	1465	75	92	263	113	270	168	200	155	46	83	43792	69033	1223	74853	382	13779	38	N	195	9834	8	N	523	1025	8	22	176	168	180	150	138	100	46	37	45859	65985	19367	440	23990	43773	23985	28902	32614	5246	4296	1563	2846	950	1533	28	3267	2423	2296	1488	970	528	808	127	107	10	97	20	844	750	170	580	94	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047008000	"Census Tract 80, Kings County, New York"	2930	1936	1936	1887	49	0	994	1936	(X)	1295	750	750	739	214	117	570	408	1802	193	150	1110	266	11	72	40.5	1887	579	506	409	200	193	1887	0	169	194	24	77	84	90	79	330	435	188	162	55	1887	1594	100	193	0	1134	32	59	67	44	94	339	116	204	108	71	64225	91895	1014	90251	262	12889	125	29256	191	10218	66	3361	235	808	42	0	43	13	70	260	106	135	92	47	64648	94774	28724	326	51591	70067	31797	48713	45625	3615	3059	2091	1279	556	798	0	2377	1895	1846	1470	1363	143	376	49	21	21	0	28	482	354	170	248	128	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047008200	"Census Tract 82, Kings County, New York"	2785	1825	1825	1662	163	0	960	1825	(X)	1436	873	873	785	291	124	480	258	1648	128	56	1120	208	108	28	38.3	1662	737	350	309	62	204	1662	0	17	152	43	120	58	71	112	233	435	280	115	26	1662	1298	231	133	0	1297	81	230	79	99	249	93	81	168	95	122	41831	86846	986	102285	352	16069	98	18990	245	9038	67	4072	445	655	59	98	41	16	141	28	50	79	95	48	45990	93684	31042	642	36667	73462	35603	47394	41364	3594	3298	1824	1831	296	830	0	2358	1800	1637	1432	1192	325	205	163	103	65	68	60	558	527	289	362	31	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047008400	"Census Tract 84, Kings County, New York"	2859	1845	1845	1771	74	0	1014	1845	(X)	1368	791	791	730	185	142	643	476	1708	159	90	1178	147	88	46	37.3	1771	423	509	306	238	295	1771	11	278	150	60	171	110	36	133	136	216	353	91	26	1771	1620	54	97	0	1169	113	66	88	57	224	239	146	92	92	52	53304	70462	989	72702	296	17053	93	12074	105	7766	103	9305	229	839	42	58	19	64	229	182	76	76	71	22	50280	67600	22647	330	-	64398	26282	32222	40762	3621	2935	1344	1936	686	899	0	2174	1724	1650	1118	768	442	532	74	74	24	50	0	450	327	103	250	123	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047008500	"Census Tract 85, Kings County, New York"	5749	2694	2694	1861	833	0	3055	2694	(X)	3949	1734	1734	1257	668	584	1524	931	1861	241	43	1124	381	72	0	41.8	1861	334	648	432	20	427	1861	0	0	121	20	439	187	0	119	145	569	130	93	38	1861	1517	344	0	0	3119	909	636	435	312	516	233	19	19	20	20	15283	30601	1629	44136	1003	10107	315	7471	946	9079	518	2810	2100	1933	454	310	291	205	398	216	0	19	20	20	23042	39527	12555	1186	11342	15486	16383	36702	29707	7793	7162	1884	6058	631	2624	197	4117	2448	1768	1638	851	947	130	680	523	109	470	157	1669	1539	337	1423	130	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047008600	"Census Tract 86, Kings County, New York"	0	0	0	0	0	0	0	0	(X)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	-	0	-	0	-	0	-	0	-	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	0	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047008800	"Census Tract 88, Kings County, New York"	2001	1398	1398	1316	82	0	603	1398	(X)	1000	640	640	640	133	86	111	59	1263	69	11	907	125	131	20	45.2	1316	626	279	312	13	86	1316	0	10	22	76	100	92	52	178	114	364	184	63	61	1316	1022	180	114	0	1082	52	32	83	138	140	204	140	168	84	41	64091	76301	857	80814	256	15953	136	21421	57	7532	99	1544	167	474	12	10	25	46	47	112	60	89	70	3	69632	84168	36881	608	46964	67966	43348	53696	65417	2235	2013	1407	705	222	286	9	1666	1338	1268	1165	965	233	103	70	22	6	16	48	328	266	184	82	62	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
